# The audit baseline (tools/match/auditbaseline.py): what the name and comment audit of EA
# game code checked, fingerprinted at git tag audit-baseline-1 (every game function audited, 100%).
# baseline tag: audit-baseline-1
# One row per game function (kind fn) and per game source file (kind file: the comments outside
# functions, e.g. the unit header). audited_on: exact = the audit read byte-matching C; draft = it
# read our non-exact draft C (re-check the comments once the function matches). comments_sha /
# code_sha: hashes of the comments and of the comment-free code as audited. Not covered: struct
# field comments in headers (phase 3) and the names of globals, types, fields and parameters.
kind	address	unit	file	name	audited_on	tier	decision	comments	comments_sha	code_sha
fn	8008C8C4	FEgolferanim	src/FEgolferanim.c	fn_8008C8C4	exact	-	unnamed	0	da39a3ee5e6b	0757201b4ed4
fn	8008C938	FEgolferanim	src/FEgolferanim.c	fn_8008C938	exact	-	unnamed	0	da39a3ee5e6b	0e53f925e963
fn	8008C93C	FEgolferanim	src/FEgolferanim.c	fn_8008C93C	exact	-	unnamed	2	7f772def5ba5	a70176476623
fn	8008CA88	FEgolferanim	src/FEgolferanim.c	fn_8008CA88	exact	-	unnamed	1	be5df67384b8	35bd992bc065
fn	8008CC30	FEgolferanim	src/FEgolferanim.c	fn_8008CC30	exact	-	unnamed	2	4fd06ee1b71e	b5591ca986de
fn	8008CE2C	FEgolferanim	src/FEgolferanim.c	fn_8008CE2C	exact	-	unnamed	2	f99f628e2266	66e19c28a690
fn	8008CE88	FEgolferanim	src/FEgolferanim.c	fn_8008CE88	exact	-	unnamed	2	5d74e2c28550	d03c94fadadb
fn	8008D058	FEgolferanim	src/FEgolferanim.c	fn_8008D058	exact	-	unnamed	2	908a9ca1e3a6	6d4fe3a1e72b
fn	8008D6CC	FEgolferanim	src/FEgolferanim.c	fn_8008D6CC	exact	-	unnamed	4	e07dca781912	51d4eb321fe0
fn	8008D8CC	FEgolferanim	src/FEgolferanim.c	fn_8008D8CC	exact	-	unnamed	0	da39a3ee5e6b	10b220a4c956
fn	8008D8F4	FEgolferanim	src/FEgolferanim.c	fn_8008D8F4	exact	-	unnamed	2	10dc57ded26b	a62af30f8f79
fn	8008D9AC	FEgolferanim	src/FEgolferanim.c	fn_8008D9AC	exact	-	unnamed	1	678b8c2224ab	139059f7f880
fn	8008D9DC	FEgolferanim	src/FEgolferanim.c	fn_8008D9DC	exact	-	unnamed	6	0be4dc6e2516	7e5985955e5d
fn	8008DAEC	FEgolferanim	src/FEgolferanim.c	fn_8008DAEC	exact	-	unnamed	1	47084466618a	98d4ad4bd1c9
fn	8008DBE8	FEgolferanim	src/FEgolferanim.c	fn_8008DBE8	exact	-	unnamed	1	9252343a2a9c	05df81a3a827
fn	8008DC10	FEgolferanim	src/FEgolferanim.c	fn_8008DC10	exact	-	unnamed	1	309010688ee1	ddb7ded6f679
